,INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
8623,2019-092A,44873,PAYLOAD,CSG-1,IT,2019-12-18,FRGUI,,97.16,97.89,624,621,,,0,LARGE,9059,2019,92,A,Y,CSG-1,2019-092A,44873
8624,2019-093J,44887,UNKNOWN,OBJECT J,TBD,2019-12-20,TSC,,96.67,97.82,608,590,,,0,MEDIUM,9059,2019,93,J,Y,OBJECT J,2019-093J,44887
8625,2019-096A,44905,PAYLOAD,GONETS M 14 (M24),CIS,2019-12-26,PKMTR,,115.86,82.53,1506,1483,,,0,LARGE,9059,2019,96,A,Y,GONETS M 14 (M24),2019-096A,44905
8626,2020-001D,44917,PAYLOAD,STARLINK-1098,US,2020-01-07,AFETR,,95.59,53.05,548,546,,,0,LARGE,9059,2020,1,D,Y,STARLINK-1098,2020-001D,44917
8627,2018-082D,45038,DEBRIS,COSMOS 2528 DEB,CIS,2018-10-25,PKMTR,,102.91,67.17,911,882,,,0,LARGE,9059,2018,82,D,Y,COSMOS 2528 DEB,2018-082D,45038
8628,2020-006P,45057,PAYLOAD,STARLINK-1159,US,2020-01-29,AFETR,,95.59,53.05,548,546,,,0,LARGE,9059,2020,6,P,Y,STARLINK-1159,2020-006P,45057
8629,2020-006AN,45080,PAYLOAD,STARLINK-1153,US,2020-01-29,AFETR,,95.59,53.05,548,546,,,0,LARGE,9059,2020,6,AN,Y,STARLINK-1153,2020-006AN,45080
8630,2020-006AR,45083,PAYLOAD,STARLINK-1190,US,2020-01-29,AFETR,,95.59,53.05,548,546,,,0,LARGE,9059,2020,6,AR,Y,STARLINK-1190,2020-006AR,45083
8631,2020-006AS,45084,PAYLOAD,STARLINK-1173,US,2020-01-29,AFETR,,95.59,53.05,548,546,,,0,LARGE,9059,2020,6,AS,Y,STARLINK-1173,2020-006AS,45084
8632,2013-076Z,45127,DEBRIS,COSMOS 2491 DEB,CIS,2013-12-25,PKMTR,,114.25,82.45,1491,1351,,,0,SMALL,9059,2013,76,Z,Y,COSMOS 2491 DEB,2013-076Z,45127
8633,2020-008V,45150,PAYLOAD,ONEWEB-0044,UK,2020-02-06,TTMTR,,109.89,87.89,1223,1220,,,0,LARGE,9059,2020,8,V,Y,ONEWEB-0044,2020-008V,45150
8634,2020-008AD,45158,PAYLOAD,ONEWEB-0054,UK,2020-02-06,TTMTR,,109.89,87.89,1223,1220,,,0,LARGE,9059,2020,8,AD,Y,ONEWEB-0054,2020-008AD,45158
8635,2020-008AJ,45163,PAYLOAD,ONEWEB-0062,UK,2020-02-06,TTMTR,,109.89,87.89,1223,1220,,,0,LARGE,9059,2020,8,AJ,Y,ONEWEB-0062,2020-008AJ,45163
8636,2020-012M,45189,PAYLOAD,STARLINK-1230,US,2020-02-17,AFETR,,95.59,53.05,548,546,,,0,LARGE,9059,2020,12,M,Y,STARLINK-1230,2020-012M,45189
8637,2020-012W,45198,PAYLOAD,STARLINK-1154,US,2020-02-17,AFETR,,95.59,53.05,548,546,,,0,LARGE,9059,2020,12,W,Y,STARLINK-1154,2020-012W,45198
8638,2020-012BC,45228,PAYLOAD,STARLINK-1222,US,2020-02-17,AFETR,,95.59,53.05,548,546,,,0,LARGE,9059,2020,12,BC,Y,STARLINK-1222,2020-012BC,45228
8639,1991-056D,45267,DEBRIS,SL-14 DEB,CIS,1991-08-15,PKMTR,,109.58,82.57,1219,1196,,,0,MEDIUM,9059,1991,56,D,Y,SL-14 DEB,1991-056D,45267
8640,1991-056E,45268,DEBRIS,SL-14 DEB,CIS,1991-08-15,PKMTR,,109.45,82.55,1208,1195,,,0,MEDIUM,9059,1991,56,E,Y,SL-14 DEB,1991-056E,45268
8641,1991-056F,45269,DEBRIS,SL-14 DEB,CIS,1991-08-15,PKMTR,,109.05,82.57,1203,1162,,,0,MEDIUM,9059,1991,56,F,Y,SL-14 DEB,1991-056F,45269
8642,1991-056S,45280,DEBRIS,SL-14 DEB,CIS,1991-08-15,PKMTR,,109.04,82.59,1198,1167,,,0,SMALL,9059,1991,56,S,Y,SL-14 DEB,1991-056S,45280
8643,1991-056AD,45291,DEBRIS,SL-14 DEB,CIS,1991-08-15,PKMTR,,109.87,82.55,1249,1192,,,0,SMALL,9059,1991,56,AD,Y,SL-14 DEB,1991-056AD,45291
8644,1991-056BA,45312,DEBRIS,SL-14 DEB,CIS,1991-08-15,PKMTR,,109.11,82.52,1194,1177,,,0,SMALL,9059,1991,56,BA,Y,SL-14 DEB,1991-056BA,45312
8645,2020-019G,45366,PAYLOAD,STARLINK-1262,US,2020-03-18,AFETR,,95.59,53.06,548,546,,,0,LARGE,9059,2020,19,G,Y,STARLINK-1262,2020-019G,45366
8646,2020-019Q,45374,PAYLOAD,STARLINK-1300,US,2020-03-18,AFETR,,95.59,53.06,548,546,,,0,LARGE,9059,2020,19,Q,Y,STARLINK-1300,2020-019Q,45374
8647,2020-019AM,45395,PAYLOAD,STARLINK-1297,US,2020-03-18,AFETR,,95.59,53.06,548,546,,,0,LARGE,9059,2020,19,AM,Y,STARLINK-1297,2020-019AM,45395
8648,2020-020B,45425,PAYLOAD,ONEWEB-0067,UK,2020-03-21,TTMTR,,109.80,87.88,1219,1216,,,0,LARGE,9059,2020,20,B,Y,ONEWEB-0067,2020-020B,45425
8649,2020-020U,45442,PAYLOAD,ONEWEB-0098,UK,2020-03-21,TTMTR,,109.80,87.88,1219,1216,,,0,LARGE,9059,2020,20,U,Y,ONEWEB-0098,2020-020U,45442
8650,2020-020V,45443,PAYLOAD,ONEWEB-0055,UK,2020-03-21,TTMTR,,109.80,87.88,1219,1216,,,0,MEDIUM,9059,2020,20,V,Y,ONEWEB-0055,2020-020V,45443
8651,2020-020AE,45452,PAYLOAD,ONEWEB-0082,UK,2020-03-21,TTMTR,,109.80,87.88,1219,1216,,,0,MEDIUM,9059,2020,20,AE,Y,ONEWEB-0082,2020-020AE,45452
8652,1990-086F,45524,DEBRIS,METEOR 2-20 DEB,CIS,1990-09-28,PKMTR,,103.05,82.51,929,876,,,0,SMALL,9059,1990,86,F,Y,METEOR 2-20 DEB,1990-086F,45524
8653,2020-025BH,45586,PAYLOAD,STARLINK-1347,US,2020-04-22,AFETR,,95.59,53.05,548,546,,,0,LARGE,9059,2020,25,BH,Y,STARLINK-1347,2020-025BH,45586
8654,2020-028A,45602,PAYLOAD,XINGYUN-2 01,PRC,2020-05-12,JSC,,95.45,97.46,548,533,,,0,MEDIUM,9059,2020,28,A,Y,XINGYUN-2 01,2020-028A,45602
8655,2020-035W,45677,PAYLOAD,STARLINK-1392,US,2020-06-04,AFETR,,95.59,53.05,548,546,,,0,LARGE,9059,2020,35,W,Y,STARLINK-1392,2020-035W,45677
8656,2020-035AQ,45695,PAYLOAD,STARLINK-1420,US,2020-06-04,AFETR,,95.59,53.05,548,546,,,0,LARGE,9059,2020,35,AQ,Y,STARLINK-1420,2020-035AQ,45695
8657,2020-035BF,45710,PAYLOAD,STARLINK-1423,US,2020-06-04,AFETR,,95.59,53.05,548,546,,,0,LARGE,9059,2020,35,BF,Y,STARLINK-1423,2020-035BF,45710
8658,2020-036A,45721,PAYLOAD,HAIYANG 1D,PRC,2020-06-10,TSC,,100.41,98.62,780,776,,,0,LARGE,9059,2020,36,A,Y,HAIYANG 1D,2020-036A,45721
8659,2020-057BE,46169,PAYLOAD,STARLINK-1628,US,2020-08-18,AFETR,,93.30,53.05,437,435,,,0,LARGE,9059,2020,57,BE,Y,STARLINK-1628,2020-057BE,46169
8660,2020-059A,46265,PAYLOAD,SAOCOM 1-B,ARGN,2020-08-30,AFETR,,97.16,97.89,623,622,,,0,LARGE,9059,2020,59,A,Y,SAOCOM 1-B,2020-059A,46265
8661,2020-062D,46328,PAYLOAD,STARLINK-1686,US,2020-09-03,AFETR,,95.59,53.05,548,546,,,0,LARGE,9059,2020,62,D,Y,STARLINK-1686,2020-062D,46328
8662,2020-062AT,46366,PAYLOAD,STARLINK-1651,US,2020-09-03,AFETR,,95.59,53.05,548,546,,,0,LARGE,9059,2020,62,AT,Y,STARLINK-1651,2020-062AT,46366
8663,1999-025EZK,46468,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,101.28,98.89,851,787,,,0,SMALL,9059,1999,25,EZK,Y,FENGYUN 1C DEB,1999-025EZK,46468
8664,2020-066A,46469,PAYLOAD,HAIYANG 2C,PRC,2020-09-21,JSC,,104.09,66.00,957,947,,,0,LARGE,9059,2020,66,A,Y,HAIYANG 2C,2020-066A,46469
8665,2020-067A,46478,PAYLOAD,HJ-2A,PRC,2020-09-27,TSC,,97.53,97.92,642,639,,,0,LARGE,9059,2020,67,A,Y,HJ-2A,2020-067A,46478
8666,2020-067B,46479,PAYLOAD,HJ-2B,PRC,2020-09-27,TSC,,97.53,97.92,643,638,,,0,LARGE,9059,2020,67,B,Y,HJ-2B,2020-067B,46479
8667,2020-067G,46484,DEBRIS,CZ-4B DEB,PRC,2020-09-27,TSC,,96.50,97.69,619,563,,,0,SMALL,9059,2020,67,G,Y,CZ-4B DEB,2020-067G,46484
8668,2020-068A,46486,PAYLOAD,GONETS M 17,CIS,2020-09-28,PKMTR,,115.86,82.49,1512,1476,,,0,LARGE,9059,2020,68,A,Y,GONETS M 17,2020-068A,46486
8669,2020-068B,46487,PAYLOAD,GONETS M 18,CIS,2020-09-28,PKMTR,,115.86,82.49,1510,1479,,,0,LARGE,9059,2020,68,B,Y,GONETS M 18,2020-068B,46487
8670,2020-068C,46488,PAYLOAD,GONETS M 19,CIS,2020-09-28,PKMTR,,115.86,82.49,1505,1483,,,0,LARGE,9059,2020,68,C,Y,GONETS M 19,2020-068C,46488
8671,2020-070AH,46563,PAYLOAD,STARLINK-1730,US,2020-10-06,AFETR,,95.59,53.06,548,546,,,0,LARGE,9059,2020,70,AH,Y,STARLINK-1730,2020-070AH,46563
8672,2020-070BJ,46588,PAYLOAD,STARLINK-1746,US,2020-10-06,AFETR,,95.59,53.06,548,546,,,0,LARGE,9059,2020,70,BJ,Y,STARLINK-1746,2020-070BJ,46588
8673,2020-073M,46681,PAYLOAD,STARLINK-1775,US,2020-10-18,AFETR,,95.59,53.05,548,546,,,0,LARGE,9059,2020,73,M,Y,STARLINK-1775,2020-073M,46681
8674,1997-051ABR,46734,DEBRIS,IRIDIUM 33 DEB,US,1997-09-14,TTMTR,,100.03,86.26,790,730,,,0,SMALL,9059,1997,51,ABR,Y,IRIDIUM 33 DEB,1997-051ABR,46734
8675,2020-074Q,46753,PAYLOAD,STARLINK-1922,US,2020-10-24,AFETR,,95.59,53.05,548,546,,,0,LARGE,9059,2020,74,Q,Y,STARLINK-1922,2020-074Q,46753
8676,2020-074BH,46794,PAYLOAD,STARLINK-1942,US,2020-10-24,AFETR,,95.59,53.05,548,546,,,0,LARGE,9059,2020,74,BH,Y,STARLINK-1942,2020-074BH,46794
8677,2020-074BK,46796,PAYLOAD,STARLINK-1944,US,2020-10-24,AFETR,,95.59,53.05,548,546,,,0,LARGE,9059,2020,74,BK,Y,STARLINK-1944,2020-074BK,46796
8678,2020-081K,46914,PAYLOAD,KSM1-B,LUXE,2020-11-07,SRI,,95.02,36.90,526,513,,,0,SMALL,9059,2020,81,K,Y,KSM1-B,2020-081K,46914
8679,2020-086A,46984,PAYLOAD,S6 MICHAEL FREILICH,ESA,2020-11-21,AFWTR,,112.42,66.04,1344,1332,,,0,LARGE,9059,2020,86,A,Y,S6 MICHAEL FREILICH,2020-086A,46984
8680,1999-025EZS,46992,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,102.83,98.88,945,840,,,0,SMALL,9059,1999,25,EZS,Y,FENGYUN 1C DEB,1999-025EZS,46992
8681,1999-025FAD,47003,DEBRIS,FENGYUN 1C DEB *,PRC,1999-05-10,TSC,,107.27,98.83,1351,849,,,0,SMALL,9059,1999,25,FAD,Y,FENGYUN 1C DEB *,1999-025FAD,47003
8682,1993-036BXH,47053,DEBRIS,COSMOS 2251 DEB,CIS,1993-06-16,PKMTR,,105.99,74.06,1326,755,,,0,SMALL,9059,1993,36,BXH,Y,COSMOS 2251 DEB,1993-036BXH,47053
8683,2020-088P,47135,PAYLOAD,STARLINK-1845,US,2020-11-25,AFETR,,95.59,53.05,548,546,,,0,LARGE,9059,2020,88,P,Y,STARLINK-1845,2020-088P,47135
8684,2020-088AE,47150,PAYLOAD,STARLINK-1863,US,2020-11-25,AFETR,,95.59,53.05,548,546,,,0,LARGE,9059,2020,88,AE,Y,STARLINK-1863,2020-088AE,47150
8685,2020-090A,47226,PAYLOAD,FALCON EYE 2,UAE,2020-12-02,FRGUI,,96.98,97.85,615,613,,,0,LARGE,9059,2020,90,A,Y,FALCON EYE 2,2020-090A,47226
8686,2020-091A,47227,PAYLOAD,GONETS M 20,CIS,2020-12-03,PKMTR,,115.86,82.50,1511,1478,,,0,LARGE,9059,2020,91,A,Y,GONETS M 20,2020-091A,47227
8687,2020-091C,47229,PAYLOAD,GONETS M 22,CIS,2020-12-03,PKMTR,,115.86,82.50,1512,1477,,,0,LARGE,9059,2020,91,C,Y,GONETS M 22,2020-091C,47229
8688,2020-091D,47230,PAYLOAD,COSMOS 2548,CIS,2020-12-03,PKMTR,,115.86,82.50,1507,1482,,,0,MEDIUM,9059,2020,91,D,Y,COSMOS 2548,2020-091D,47230
