,OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
5166,2023-117C,OBJECT C,57582,PRC,94.51,97.45,502.0,488.0,MEDIUM,0,2023-08-10,
5167,2023-117B,OBJECT B,57581,PRC,92.48,97.45,398.0,394.0,MEDIUM,0,2023-08-10,
5168,2023-117A,OBJECT A,57580,PRC,92.53,97.44,401.0,397.0,MEDIUM,0,2023-08-10,
5169,2022-151AHW,CZ-6A DEB,57579,PRC,101.21,98.77,833.0,799.0,SMALL,0,2022-11-11,
5170,2022-151AHV,CZ-6A DEB,57578,PRC,100.7,98.89,826.0,757.0,SMALL,0,2022-11-11,
5171,2022-151AHT,CZ-6A DEB,57576,PRC,101.73,98.82,870.0,812.0,SMALL,0,2022-11-11,
5172,2022-151AHS,CZ-6A DEB,57575,PRC,101.61,98.81,868.0,802.0,SMALL,0,2022-11-11,
5173,2022-151AHR,CZ-6A DEB,57574,PRC,96.0,98.64,598.0,536.0,SMALL,0,2022-11-11,
5174,2013-076BH,COSMOS 2491 DEB,57570,CIS,115.08,82.47,1552.0,1366.0,SMALL,0,2013-12-25,
5175,2013-076BG,COSMOS 2491 DEB,57569,CIS,115.01,82.48,1475.0,1436.0,SMALL,0,2013-12-25,
5176,2013-076BF,COSMOS 2491 DEB,57568,CIS,113.85,82.51,1476.0,1330.0,,0,2013-12-25,
5177,2013-076BE,COSMOS 2491 DEB,57567,CIS,114.63,82.47,1515.0,1362.0,SMALL,0,2013-12-25,
5178,2013-076BD,COSMOS 2491 DEB,57566,CIS,113.8,82.47,1558.0,1244.0,SMALL,0,2013-12-25,
5179,2013-076BC,COSMOS 2491 DEB,57565,CIS,116.0,82.49,1521.0,1480.0,SMALL,0,2013-12-25,
5180,2013-076BB,COSMOS 2491 DEB,57564,CIS,115.93,82.48,1513.0,1483.0,SMALL,0,2013-12-25,
5181,2013-076BA,COSMOS 2491 DEB,57563,CIS,114.4,82.48,1447.0,1409.0,SMALL,0,2013-12-25,
5182,2013-076AZ,COSMOS 2491 DEB,57562,CIS,112.46,82.6,1344.0,1334.0,SMALL,0,2013-12-25,
5183,2013-076AY,COSMOS 2491 DEB,57561,CIS,113.32,82.76,1446.0,1312.0,SMALL,0,2013-12-25,
5184,2013-076AX,COSMOS 2491 DEB,57560,CIS,114.95,82.49,1488.0,1419.0,SMALL,0,2013-12-25,
5185,2013-076AW,COSMOS 2491 DEB,57559,CIS,115.77,82.48,1512.0,1470.0,SMALL,0,2013-12-25,
5186,2013-076AV,COSMOS 2491 DEB,57558,CIS,115.54,82.47,1519.0,1441.0,SMALL,0,2013-12-25,
5187,2013-076AU,COSMOS 2491 DEB,57557,CIS,115.61,82.48,1504.0,1462.0,SMALL,0,2013-12-25,
5188,2013-076AT,COSMOS 2491 DEB,57556,CIS,115.34,82.48,1491.0,1450.0,SMALL,0,2013-12-25,
5189,2013-076AS,COSMOS 2491 DEB,57555,CIS,115.94,82.45,1545.0,1451.0,SMALL,0,2013-12-25,
5190,2013-076AR,COSMOS 2491 DEB,57554,CIS,115.45,82.48,1526.0,1426.0,SMALL,0,2013-12-25,
5191,2013-076AQ,COSMOS 2491 DEB,57553,CIS,115.18,82.47,1499.0,1428.0,SMALL,0,2013-12-25,
5192,2013-076AP,COSMOS 2491 DEB,57552,CIS,113.76,82.44,1562.0,1236.0,SMALL,0,2013-12-25,
5193,2013-076AN,COSMOS 2491 DEB,57551,CIS,115.71,82.44,1587.0,1388.0,SMALL,0,2013-12-25,
5194,2013-076AM,COSMOS 2491 DEB,57550,CIS,113.22,82.46,1528.0,1220.0,SMALL,0,2013-12-25,
5195,2013-076AL,COSMOS 2491 DEB,57549,CIS,113.54,82.46,1531.0,1246.0,SMALL,0,2013-12-25,
5196,2013-076AK,COSMOS 2491 DEB,57548,CIS,117.24,82.82,1595.0,1518.0,SMALL,0,2013-12-25,
5197,2013-076AJ,COSMOS 2491 DEB,57547,CIS,115.59,82.46,1555.0,1409.0,SMALL,0,2013-12-25,
5198,2013-076AH,COSMOS 2491 DEB,57546,CIS,112.65,82.63,1397.0,1300.0,SMALL,0,2013-12-25,
5199,1974-025L,METEOR 1-17 DEB,57545,CIS,101.53,81.21,841.0,821.0,SMALL,0,1974-04-24,
5200,1974-025K,METEOR 1-17 DEB,57544,CIS,102.19,81.21,872.0,853.0,SMALL,0,1974-04-24,
5201,1974-025J,METEOR 1-17 DEB,57543,CIS,101.63,81.2,839.0,832.0,SMALL,0,1974-04-24,
5202,1974-025H,METEOR 1-17 DEB,57542,CIS,101.62,81.21,839.0,832.0,SMALL,0,1974-04-24,
5203,1974-025G,METEOR 1-17 DEB,57541,CIS,101.45,81.21,836.0,819.0,SMALL,0,1974-04-24,
5204,1974-025F,METEOR 1-17 DEB,57540,CIS,101.89,81.21,856.0,840.0,SMALL,0,1974-04-24,
5205,1974-025E,METEOR 1-17 DEB,57539,CIS,101.73,81.21,843.0,838.0,SMALL,0,1974-04-24,
5206,1974-025D,METEOR 1-17 DEB,57538,CIS,101.45,81.2,837.0,817.0,SMALL,0,1974-04-24,
5207,1974-025C,METEOR 1-17 DEB,57537,CIS,101.52,81.19,833.0,828.0,SMALL,0,1974-04-24,
5208,2023-115Q,STARLINK-30262,57535,US,93.46,43.0,446.0,443.0,LARGE,0,2023-08-08,
5209,2023-115P,STARLINK-30264,57534,US,94.37,43.0,489.0,488.0,LARGE,0,2023-08-08,
5210,2023-115N,STARLINK-30254,57533,US,94.27,43.0,483.0,483.0,LARGE,0,2023-08-08,
5211,2023-115M,STARLINK-30251,57532,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-08,
5212,2023-115L,STARLINK-30268,57531,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-08,
5213,2023-115K,STARLINK-30270,57530,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-08,
5214,2023-115J,STARLINK-30266,57529,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-08,
5215,2023-115H,STARLINK-30269,57528,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-08,
5216,2023-115G,STARLINK-30250,57527,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-08,
5217,2023-115F,STARLINK-30257,57526,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-08,
5218,2023-115E,STARLINK-30253,57525,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-08,
5219,2023-115D,STARLINK-30260,57524,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-08,
5220,2023-115C,STARLINK-30261,57523,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-08,
5221,2023-115B,STARLINK-30256,57522,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-08,
5222,2023-115A,STARLINK-30259,57521,US,95.84,43.01,560.0,558.0,LARGE,0,2023-08-08,
5223,2023-116A,HJ-2F,57519,PRC,94.78,97.39,510.0,506.0,LARGE,0,2023-08-08,
5224,2023-114B,FREGAT R/B,57518,CIS,673.05,65.04,19130.0,18995.0,LARGE,0,2023-08-07,
5225,2023-114A,COSMOS 2569 (GLONASS),57517,CIS,675.73,65.04,19162.0,19097.0,LARGE,0,2023-08-07,
5226,2023-113Y,STARLINK-30149,57516,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-07,
5227,2023-113X,STARLINK-30081,57515,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-07,
5228,2023-113V,STARLINK-30231,57514,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-07,
5229,2023-113U,STARLINK-30168,57513,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-07,
5230,2023-113T,STARLINK-30157,57512,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-07,
5231,2023-113S,STARLINK-30147,57511,US,95.84,43.0,561.0,557.0,LARGE,0,2023-08-07,
5232,2023-113R,STARLINK-30153,57510,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-07,
5233,2023-113Q,STARLINK-30082,57509,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-07,
5234,2023-113P,STARLINK-30074,57508,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-07,
5235,2023-113N,STARLINK-30219,57507,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-07,
5236,2023-113M,STARLINK-30212,57506,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-07,
5237,2023-113L,STARLINK-30227,57505,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-07,
5238,2023-113K,STARLINK-30213,57504,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-07,
5239,2023-113J,STARLINK-30230,57503,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-07,
5240,2023-113H,STARLINK-30228,57502,US,95.48,43.0,546.0,538.0,LARGE,0,2023-08-07,
5241,2023-113G,STARLINK-30072,57501,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-07,
5242,2023-113F,STARLINK-30164,57500,US,95.84,43.01,560.0,558.0,LARGE,0,2023-08-07,
5243,2023-113E,STARLINK-30169,57499,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-07,
5244,2023-113D,STARLINK-30203,57498,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-07,
5245,2023-113C,STARLINK-30226,57497,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-07,
5246,2023-113B,STARLINK-30145,57496,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-07,
5247,2023-113A,STARLINK-30154,57495,US,95.84,43.0,560.0,558.0,LARGE,0,2023-08-07,
5248,2023-112A,GALAXY 37,57493,US,1436.09,0.01,35795.0,35778.0,LARGE,0,2023-08-03,
5249,1975-064F,METEOR 2-1 DEB,57492,CIS,101.48,81.28,839.0,818.0,SMALL,0,1975-07-11,
5250,2023-111B,CZ-4C R/B,57491,PRC,98.87,98.77,803.0,606.0,LARGE,0,2023-08-03,
5251,2023-111A,FENGYUN 3F,57490,PRC,101.41,98.74,827.0,824.0,LARGE,0,2023-08-03,
5252,2023-109F,GALASSIA-2,57486,SING,95.19,5.0,529.0,527.0,SMALL,0,2023-07-30,
5253,2023-109E,ARCADE,57485,SING,95.07,5.0,529.0,515.0,MEDIUM,0,2023-07-30,
5254,2023-109D,SCOOBII,57484,SING,95.13,4.95,528.0,521.0,SMALL,0,2023-07-30,
5255,2023-109C,ORB-12 STRIDER,57483,UK,95.05,5.0,530.0,511.0,SMALL,0,2023-07-30,
5256,2023-109B,VELOX-AM,57482,SING,95.03,5.0,528.0,512.0,MEDIUM,0,2023-07-30,
5257,2023-109A,DS-SAR,57481,SING,94.93,5.01,519.0,511.0,LARGE,0,2023-07-30,
5258,2023-108B,FALCON HEAVY R/B,57480,US,781.11,10.14,35769.0,7666.0,LARGE,0,2023-07-29,
5259,2023-108A,JUPITER 3 (ECHOSTAR 24),57479,US,1436.35,0.01,35811.0,35772.0,LARGE,0,2023-07-29,
5260,2023-107W,STARLINK-30176,57477,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-28,
5261,2023-107V,STARLINK-30161,57476,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-28,
5262,2023-107U,STARLINK-30155,57475,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-28,
5263,2023-107T,STARLINK-30110,57474,US,95.25,43.0,536.0,526.0,LARGE,0,2023-07-28,
5264,2023-107S,STARLINK-30187,57473,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-28,
5265,2023-107R,STARLINK-30204,57472,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-28,
5266,2023-107Q,STARLINK-30190,57471,US,95.46,43.0,546.0,536.0,LARGE,0,2023-07-28,
5267,2023-107P,STARLINK-30186,57470,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-28,
5268,2023-107N,STARLINK-30171,57469,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-28,
5269,2023-107M,STARLINK-30039,57468,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-28,
5270,2023-107L,STARLINK-30092,57467,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-28,
5271,2023-107J,STARLINK-30116,57465,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-28,
5272,2023-107H,STARLINK-30115,57464,US,94.32,42.99,502.0,470.0,LARGE,0,2023-07-28,
5273,2023-107G,STARLINK-30091,57463,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-28,
5274,2023-107F,STARLINK-30088,57462,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-28,
5275,2023-107E,STARLINK-30229,57461,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-28,
5276,2023-107D,STARLINK-30077,57460,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-28,
5277,2023-107C,STARLINK-30185,57459,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-28,
5278,2023-107B,STARLINK-30140,57458,US,95.83,43.0,560.0,558.0,LARGE,0,2023-07-28,
5279,2023-107A,STARLINK-30165,57457,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-28,
5280,2023-106E,YAOGAN-36 05C,57456,PRC,94.53,34.99,496.0,495.0,LARGE,0,2023-07-26,
5281,2023-106C,YAOGAN-36 05B,57454,PRC,94.55,34.99,501.0,492.0,LARGE,0,2023-07-26,
5282,2023-106A,YAOGAN-36 05A,57452,PRC,94.56,35.0,500.0,494.0,LARGE,0,2023-07-26,
5283,2023-105X,STARLINK-30216,57451,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-24,
5284,2023-105W,STARLINK-30217,57450,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-24,
5285,2023-105V,STARLINK-30225,57449,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-24,
5286,2023-105U,STARLINK-30196,57448,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-24,
5287,2023-105T,STARLINK-30178,57447,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-24,
5288,2023-105S,STARLINK-30162,57446,US,95.84,43.01,560.0,558.0,LARGE,0,2023-07-24,
5289,2023-105R,STARLINK-30215,57445,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-24,
5290,2023-105Q,STARLINK-30181,57444,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-24,
5291,2023-105P,STARLINK-30197,57443,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-24,
5292,2023-105N,STARLINK-30146,57442,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-24,
5293,2023-105M,STARLINK-30160,57441,US,95.84,43.0,560.0,559.0,LARGE,0,2023-07-24,
5294,2023-105L,STARLINK-30159,57440,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-24,
5295,2023-105K,STARLINK-30173,57439,US,94.27,43.0,484.0,482.0,LARGE,0,2023-07-24,
5296,2023-105J,STARLINK-30158,57438,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-24,
5297,2023-105H,STARLINK-30237,57437,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-24,
5298,2023-105G,STARLINK-30183,57436,US,95.54,43.0,546.0,543.0,LARGE,0,2023-07-24,
5299,2023-105F,STARLINK-30180,57435,US,94.27,43.0,484.0,482.0,LARGE,0,2023-07-24,
5300,2023-105E,STARLINK-30102,57434,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-24,
5301,2023-105D,STARLINK-30105,57433,US,93.46,43.0,445.0,443.0,LARGE,0,2023-07-24,
5302,2023-105C,STARLINK-30188,57432,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-24,
5303,2023-105B,STARLINK-30170,57431,US,94.37,43.0,489.0,487.0,LARGE,0,2023-07-24,
5304,2023-105A,STARLINK-30189,57430,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-24,
5305,2023-104F,OBJECT F,57429,PRC,93.93,97.32,486.0,448.0,MEDIUM,0,2023-07-23,
5306,2023-104C,OBJECT C,57426,PRC,94.04,97.32,479.0,465.0,MEDIUM,0,2023-07-23,
5307,2023-104B,OBJECT B,57425,PRC,93.24,97.32,439.0,427.0,MEDIUM,0,2023-07-23,
5308,2023-104A,OBJECT A,57424,PRC,94.34,97.32,493.0,480.0,LARGE,0,2023-07-23,
5309,2023-103B,OBJECT B,57422,PRC,90.18,96.52,294.0,272.0,MEDIUM,0,2023-07-22,
5310,2023-102Q,STARLINK-30221,57418,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-20,
5311,2023-102P,STARLINK-30043,57417,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-20,
5312,2023-102N,STARLINK-30224,57416,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-20,
5313,2023-102M,STARLINK-30208,57415,US,95.83,43.0,560.0,558.0,LARGE,0,2023-07-20,
5314,2023-102L,STARLINK-30193,57414,US,95.84,43.0,559.0,559.0,LARGE,0,2023-07-20,
5315,2023-102K,STARLINK-30191,57413,US,95.8,43.0,558.0,557.0,LARGE,0,2023-07-20,
5316,2023-102J,STARLINK-30182,57412,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-20,
5317,2023-102H,STARLINK-30214,57411,US,95.84,43.01,561.0,558.0,LARGE,0,2023-07-20,
5318,2023-102G,STARLINK-30172,57410,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-20,
5319,2023-102F,STARLINK-30222,57409,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-20,
5320,2023-102E,STARLINK-30205,57408,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-20,
5321,2023-102D,STARLINK-30207,57407,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-20,
5322,2023-102C,STARLINK-30195,57406,US,95.84,43.0,559.0,559.0,LARGE,0,2023-07-20,
5323,2023-102B,STARLINK-30192,57405,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-20,
5324,2023-102A,STARLINK-30240,57404,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-20,
5325,2023-101D,TIANMU-1 10,57402,PRC,94.53,97.33,501.0,491.0,MEDIUM,0,2023-07-20,
5326,2023-101C,TIANMU-1 09,57401,PRC,94.53,97.32,500.0,492.0,MEDIUM,0,2023-07-20,
5327,2023-101B,TIANMU-1 08,57400,PRC,94.53,97.32,500.0,492.0,MEDIUM,0,2023-07-20,
5328,2023-101A,TIANMU-1 07,57399,PRC,94.54,97.33,499.0,493.0,MEDIUM,0,2023-07-20,
5329,2018-081Q,CZ-4B DEB,57397,PRC,100.15,99.4,909.0,623.0,SMALL,0,2018-10-24,
5330,2023-100H,ELECTRON KICK STAGE R/B,57393,US,98.55,99.38,924.0,454.0,MEDIUM,0,2023-07-18,
5331,2023-100G,LEO 3,57392,CA,105.24,99.5,1019.0,991.0,MEDIUM,0,2023-07-18,
5332,2023-100F,LEMUR 2 DEVERILL-M-T,57391,US,95.0,99.44,526.0,511.0,SMALL,0,2023-07-18,
5333,2023-100E,LEMUR 2 MANO,57390,US,94.67,99.46,510.0,496.0,SMALL,0,2023-07-18,
5334,2023-100D,STARLING 3,57389,US,95.78,99.48,561.0,552.0,MEDIUM,0,2023-07-18,
5335,2023-100C,STARLING 1,57388,US,95.83,99.49,563.0,554.0,MEDIUM,0,2023-07-18,
5336,2023-100B,STARLING 2,57387,US,95.83,99.48,563.0,554.0,MEDIUM,0,2023-07-18,
5337,2023-100A,STARLING 4,57386,US,95.83,99.48,564.0,552.0,MEDIUM,0,2023-07-18,
5338,2023-099BF,STARLINK-6371,57381,US,95.89,43.0,562.0,561.0,LARGE,0,2023-07-16,
5339,2023-099BE,STARLINK-6366,57380,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5340,2023-099BD,STARLINK-6361,57379,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5341,2023-099BC,STARLINK-6364,57378,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5342,2023-099BB,STARLINK-6358,57377,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5343,2023-099BA,STARLINK-6367,57376,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5344,2023-099AZ,STARLINK-6363,57375,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5345,2023-099AY,STARLINK-6369,57374,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5346,2023-099AX,STARLINK-6370,57373,US,95.89,43.0,562.0,561.0,LARGE,0,2023-07-16,
5347,2023-099AW,STARLINK-5975,57372,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5348,2023-099AV,STARLINK-6032,57371,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5349,2023-099AU,STARLINK-5353,57370,US,95.84,43.0,560.0,559.0,LARGE,0,2023-07-16,
5350,2023-099AT,STARLINK-6168,57369,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5351,2023-099AS,STARLINK-6218,57368,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5352,2023-099AR,STARLINK-6215,57367,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5353,2023-099AQ,STARLINK-6174,57366,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5354,2023-099AP,STARLINK-5007,57365,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5355,2023-099AN,STARLINK-6338,57364,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5356,2023-099AM,STARLINK-6356,57363,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5357,2023-099AL,STARLINK-6343,57362,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5358,2023-099AK,STARLINK-6340,57361,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5359,2023-099AJ,STARLINK-6348,57360,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5360,2023-099AH,STARLINK-6347,57359,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5361,2023-099AG,STARLINK-6299,57358,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5362,2023-099AF,STARLINK-5600,57357,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5363,2023-099AE,STARLINK-6355,57356,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5364,2023-099AD,STARLINK-6276,57355,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5365,2023-099AC,STARLINK-6293,57354,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5366,2023-099AB,STARLINK-6324,57353,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5367,2023-099AA,STARLINK-6297,57352,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5368,2023-099Z,STARLINK-6331,57351,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5369,2023-099Y,STARLINK-6362,57350,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5370,2023-099X,STARLINK-6376,57349,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5371,2023-099W,STARLINK-6372,57348,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5372,2023-099V,STARLINK-6378,57347,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5373,2023-099U,STARLINK-6359,57346,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5374,2023-099T,STARLINK-6373,57345,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5375,2023-099S,STARLINK-6380,57344,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5376,2023-099R,STARLINK-6379,57343,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5377,2023-099Q,STARLINK-6375,57342,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5378,2023-099P,STARLINK-6377,57341,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5379,2023-099N,STARLINK-6321,57340,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5380,2023-099M,STARLINK-6332,57339,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5381,2023-099L,STARLINK-6374,57338,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5382,2023-099K,STARLINK-6322,57337,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5383,2023-099J,STARLINK-6320,57336,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5384,2023-099H,STARLINK-6316,57335,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5385,2023-099G,STARLINK-5589,57334,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5386,2023-099F,STARLINK-5585,57333,US,95.84,43.0,560.0,559.0,LARGE,0,2023-07-16,
5387,2023-099E,STARLINK-5831,57332,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5388,2023-099D,STARLINK-6234,57331,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5389,2023-099C,STARLINK-6212,57330,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5390,2023-099B,STARLINK-6138,57329,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5391,2023-099A,STARLINK-6290,57328,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-16,
5392,2023-091BB,OBJECT BB,57327,TBD,93.38,97.57,446.0,434.0,SMALL,0,2023-06-27,
5393,2023-091BA,OBJECT BA,57326,TBD,94.35,97.57,494.0,480.0,SMALL,0,2023-06-27,
5394,2023-091AY,OBJECT AY,57324,TBD,93.39,97.57,446.0,434.0,SMALL,0,2023-06-27,
5395,2023-091AX,OBJECT AX,57323,TBD,94.31,97.57,493.0,478.0,SMALL,0,2023-06-27,
5396,2023-091AW,OBJECT AW,57322,TBD,93.37,97.57,445.0,434.0,SMALL,0,2023-06-27,
5397,2023-096X,STARLINK-30175,57311,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-10,
5398,2023-096W,STARLINK-30184,57310,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-10,
5399,2023-096V,STARLINK-30163,57309,US,95.47,43.0,544.0,539.0,LARGE,0,2023-07-10,
5400,2023-096U,STARLINK-30194,57308,US,94.9,43.0,515.0,513.0,LARGE,0,2023-07-10,
5401,2023-096T,STARLINK-30209,57307,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-10,
5402,2023-096S,STARLINK-30200,57306,US,95.77,43.0,556.0,555.0,LARGE,0,2023-07-10,
5403,2023-096R,STARLINK-30177,57305,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-10,
5404,2023-096Q,STARLINK-30211,57304,US,94.63,43.0,502.0,499.0,LARGE,0,2023-07-10,
5405,2023-096P,STARLINK-30232,57303,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-10,
5406,2023-096N,STARLINK-30233,57302,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-10,
5407,2023-096M,STARLINK-30201,57301,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-10,
5408,2023-096L,STARLINK-30236,57300,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-10,
5409,2023-096K,STARLINK-30199,57299,US,94.81,43.0,510.0,508.0,LARGE,0,2023-07-10,
5410,2023-096J,STARLINK-30241,57298,US,95.77,43.0,556.0,555.0,LARGE,0,2023-07-10,
5411,2023-096H,STARLINK-30234,57297,US,95.32,43.0,538.0,530.0,LARGE,0,2023-07-10,
5412,2023-096G,STARLINK-30238,57296,US,95.84,43.0,560.0,558.0,LARGE,0,2023-07-10,
5413,2023-096F,STARLINK-30206,57295,US,94.27,43.0,484.0,482.0,LARGE,0,2023-07-10,
